"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)",omegaa
7.410273620E-1,4.419677734E0,-8.429870605E-1,7.540588379E-1,4.562102935E0
7.434077330E-1,4.373870850E0,-7.819061279E-1,7.601623535E-1,4.507767763E0
7.457881040E-1,4.324386597E0,-7.250976562E-1,7.650451660E-1,4.450997658E0
7.481989930E-1,4.272460938E0,-6.701049805E-1,7.736053467E-1,4.393339092E0
7.505793640E-1,4.221771240E0,-6.230773926E-1,7.766571045E-1,4.337600039E0
7.529597350E-1,4.169845581E0,-5.815429688E-1,7.821502686E-1,4.282238134E0
7.553706230E-1,4.115463257E0,-5.448913574E-1,7.870330811E-1,4.225324305E0
7.577509940E-1,4.059265137E0,-5.131225586E-1,7.913208008E-1,4.167387289E0
7.601313660E-1,4.003067017E0,-4.856262207E-1,7.949829102E-1,4.110033600E0
7.625422540E-1,3.942596436E0,-4.630279541E-1,7.992553711E-1,4.049354354E0
7.649226250E-1,3.884567261E0,-4.459228516E-1,8.023071289E-1,3.991541898E0
7.673029960E-1,3.824096680E0,-4.337005615E-1,8.053741455E-1,3.931976489E0
7.697138850E-1,3.764221191E0,-4.245452881E-1,8.078155518E-1,3.873262946E0
7.720942560E-1,3.701309204E0,-4.178161621E-1,8.102569580E-1,3.811925564E0
7.744746270E-1,3.638992310E0,-4.147644043E-1,8.102569580E-1,3.751107953E0
7.768855160E-1,3.574249268E0,-4.172210693E-1,8.120880127E-1,3.689013173E0
7.792658870E-1,3.508880615E0,-4.208831787E-1,8.114776611E-1,3.626000802E0
7.816462580E-1,3.444732666E0,-4.288177490E-1,8.096466064E-1,3.564490907E0
7.840571470E-1,3.377548218E0,-4.373626709E-1,8.090362549E-1,3.500522494E0
7.864375180E-1,3.309738159E0,-4.495849609E-1,8.059844971E-1,3.436001212E0
7.888178890E-1,3.242538452E0,-4.636383057E-1,8.041381836E-1,3.372781391E0
7.912287780E-1,3.175949097E0,-4.783020020E-1,8.047637939E-1,3.311052738E0
7.936091490E-1,3.106307983E0,-4.966278076E-1,8.010864258E-1,3.246155869E0
7.959895200E-1,3.036682129E0,-5.149536133E-1,7.955932617E-1,3.181129393E0
7.983698910E-1,2.967651367E0,-5.357208252E-1,7.852172852E-1,3.116170346E0
8.007807800E-1,2.898620605E0,-5.570983887E-1,7.742156982E-1,3.051519290E0
8.031611510E-1,2.825927734E0,-5.796966553E-1,7.583312988E-1,2.982780939E0
8.055415220E-1,2.753234863E0,-6.071929932E-1,7.400054932E-1,2.914891709E0
8.079524110E-1,2.680541992E0,-6.371307373E-1,7.241210938E-1,2.848787866E0
8.103327820E-1,2.603576660E0,-6.688842773E-1,7.149505615E-1,2.781577234E0
8.127131530E-1,2.526596069E0,-7.055511475E-1,7.064056396E-1,2.716707391E0
8.151240410E-1,2.445968628E0,-7.464599609E-1,6.996917725E-1,2.651326758E0
8.175044120E-1,2.364715576E0,-7.880096436E-1,6.960296631E-1,2.587913493E0
8.198847840E-1,2.282852173E0,-8.332214355E-1,6.923522949E-1,2.526860444E0
8.222956720E-1,2.201614380E0,-8.765869141E-1,6.862487793E-1,2.467072736E0
8.246760430E-1,2.122192383E0,-9.217834473E-1,6.752471924E-1,2.410258078E0
8.270564140E-1,2.042175293E0,-9.676055908E-1,6.581420898E-1,2.353697414E0
8.294673030E-1,1.963989258E0,-1.010986328E0,6.385955811E-1,2.299380672E0
8.318476740E-1,1.887634277E0,-1.053131104E0,6.159973145E-1,2.247598936E0
8.342280450E-1,1.813095093E0,-1.095886230E0,5.897216797E-1,2.199102568E0
8.366389340E-1,1.735519409E0,-1.134979248E0,5.646820068E-1,2.149202476E0
8.390193050E-1,1.657943726E0,-1.175308228E0,5.408630371E-1,2.103012043E0
8.413996760E-1,1.581588745E0,-1.211959839E0,5.182647705E-1,2.058851132E0
8.438105650E-1,1.503387451E0,-1.246170044E0,4.993286133E-1,2.015550215E0
8.461909360E-1,1.427032471E0,-1.276702881E0,4.810028076E-1,1.974273441E0
8.485713070E-1,1.346405029E0,-1.302978516E0,4.669494629E-1,1.930958652E0
8.509821960E-1,1.266983032E0,-1.327407837E0,4.510650635E-1,1.889634161E0
8.533625670E-1,1.187561035E0,-1.347564697E0,4.370117188E-1,1.848570006E0
8.557429380E-1,1.108764648E0,-1.361007690E0,4.217376709E-1,1.805426166E0
8.581538270E-1,1.029968262E0,-1.369552612E0,4.070739746E-1,1.761311500E0
8.605341980E-1,9.517669678E-1,-1.371994019E0,3.893737793E-1,1.714596130E0
8.629145690E-1,8.705291748E-1,-1.370178223E0,3.734893799E-1,1.665744195E0
8.653254570E-1,7.929534912E-1,-1.361618042E0,3.576049805E-1,1.615753773E0
8.677058280E-1,7.123107910E-1,-1.347564697E0,3.447723389E-1,1.562749258E0
8.700862000E-1,6.316833496E-1,-1.328628540E0,3.325500488E-1,1.508266285E0
8.724970880E-1,5.516510010E-1,-1.302978516E0,3.246154785E-1,1.451704876E0
8.748774590E-1,4.679718018E-1,-1.274261475E0,3.227844238E-1,1.395324227E0
8.772578300E-1,3.891601562E-1,-1.240661621E0,3.191223145E-1,1.338852470E0
8.796687190E-1,3.085327148E-1,-1.200347900E0,3.191223145E-1,1.279791612E0
8.820490900E-1,2.272796631E-1,-1.156356812E0,3.142242432E-1,1.219653228E0
8.844294610E-1,1.503143311E-1,-1.108718872E0,3.093414307E-1,1.160837653E0
8.868403500E-1,7.028198242E-2,-1.055572510E0,3.026123047E-1,1.100339533E0
8.892207210E-1,-8.499145508E-3,-9.999847412E-1,2.904052734E-1,1.041334212E0
8.916010920E-1,-8.731079102E-2,-9.407348633E-1,2.775726318E-1,9.847090043E-1
8.939814630E-1,-1.661071777E-1,-8.784179688E-1,2.653656006E-1,9.325388058E-1
8.963923520E-1,-2.424621582E-1,-8.161163330E-1,2.519226074E-1,8.878619078E-1
8.987727230E-1,-3.218841553E-1,-7.483062744E-1,2.397003174E-1,8.491336361E-1
9.011530940E-1,-4.012908936E-1,-6.841583252E-1,2.293090820E-1,8.256449905E-1
9.035639830E-1,-4.801025391E-1,-6.187896729E-1,2.232055664E-1,8.143830991E-1
9.059443540E-1,-5.613403320E-1,-5.534362793E-1,2.195434570E-1,8.182872437E-1
9.083247250E-1,-6.395416260E-1,-4.862365723E-1,2.183227539E-1,8.325288706E-1
9.107356140E-1,-7.220001221E-1,-4.184417725E-1,2.158813477E-1,8.619642971E-1
9.131159850E-1,-8.014221191E-1,-3.506317139E-1,2.116088867E-1,8.999990738E-1
9.154963560E-1,-8.814392090E-1,-2.822113037E-1,2.079315186E-1,9.485851651E-1
9.179072440E-1,-9.608459473E-1,-2.131805420E-1,2.036590576E-1,1.005061137E0
9.202876160E-1,-1.039031982E0,-1.423187256E-1,1.963348389E-1,1.066953349E0
9.226679870E-1,-1.114791870E0,-7.328796387E-2,1.896057129E-1,1.133173581E0
9.250788750E-1,-1.191757202E0,-2.441406250E-3,1.822814941E-1,1.205619232E0
9.274592460E-1,-1.266891479E0,6.903076172E-2,1.743469238E-1,1.280693608E0
9.298396180E-1,-1.342025757E0,1.392822266E-1,1.682281494E-1,1.359681353E0
9.322505060E-1,-1.417785645E0,2.101440430E-1,1.615142822E-1,1.442346531E0
9.346308770E-1,-1.492309570E0,2.797851562E-1,1.548004150E-1,1.526181757E0
9.370112480E-1,-1.566833496E0,3.506469727E-1,1.474609375E-1,1.612347739E0
9.394221370E-1,-1.639526367E0,4.184570312E-1,1.401367188E-1,1.697878469E0
9.418025080E-1,-1.712219238E0,4.880981445E-1,1.309661865E-1,1.785241345E0
9.441828790E-1,-1.785522461E0,5.552825928E-1,1.230316162E-1,1.873917286E0
9.465937680E-1,-1.858825684E0,6.212615967E-1,1.132507324E-1,1.963166988E0
9.489741390E-1,-1.930908203E0,6.847839355E-1,1.034851074E-1,2.051351919E0
9.513545100E-1,-2.005432129E0,7.458801270E-1,9.187316895E-2,2.141619916E0
9.537653990E-1,-2.079345703E0,8.020782471E-1,8.087158203E-2,2.230145350E0
9.561457700E-1,-2.152053833E0,8.558349609E-1,6.683349609E-2,2.316949697E0
9.585261410E-1,-2.225967407E0,9.046936035E-1,5.400085449E-2,2.403397076E0
9.609370300E-1,-2.300491333E0,9.505157471E-1,3.994750977E-2,2.489444991E0
9.633174010E-1,-2.375015259E0,9.896087646E-1,2.406311035E-2,2.573053054E0
9.656977720E-1,-2.447708130E0,1.026260376E0,1.000976562E-2,2.654163831E0
9.681086610E-1,-2.523452759E0,1.056198120E0,-5.264282227E-3,2.735579647E0
9.704890320E-1,-2.597976685E0,1.083084106E0,-2.235412598E-2,2.814791954E0
9.728694030E-1,-2.671890259E0,1.102005005E0,-4.006958008E-2,2.890504827E0
9.752802910E-1,-2.746414185E0,1.119735718E0,-5.717468262E-2,2.966457128E0
9.776606620E-1,-2.820953369E0,1.129501343E0,-7.733154297E-2,3.039659744E0
9.800410340E-1,-2.893646240E0,1.134384155E0,-9.870910645E-2,3.109623685E0
9.824214050E-1,-2.965728760E0,1.136825562E0,-1.194763184E-1,3.178394882E0
9.848322930E-1,-3.035369873E0,1.135604858E0,-1.426849365E-1,3.243983300E0
9.872126640E-1,-3.105621338E0,1.127059937E0,-1.652984619E-1,3.307940685E0
9.895930360E-1,-3.175262451E0,1.115447998E0,-1.897277832E-1,3.370832613E0
9.920039240E-1,-3.244277954E0,1.101409912E0,-2.129516602E-1,3.432752780E0
9.943842950E-1,-3.312088013E0,1.084899902E0,-2.349395752E-1,3.493154936E0
9.967646660E-1,-3.378677368E0,1.063537598E0,-2.575378418E-1,3.551464306E0
9.991755550E-1,-3.446487427E0,1.042144775E0,-2.789154053E-1,3.611389638E0
1.001586444E0,-3.510009766E0,1.015884399E0,-3.021240234E-1,3.666533594E0
1.003966815E0,-3.574157715E0,9.914398193E-1,-3.241271973E-1,3.723253245E0
1.006377703E0,-3.637069702E0,9.664001465E-1,-3.455047607E-1,3.779097617E0
1.008758075E0,-3.698776245E0,9.364624023E-1,-3.650512695E-1,3.832906204E0
1.011138446E0,-3.760467529E0,9.083709717E-1,-3.852081299E-1,3.887755029E0
1.013549334E0,-3.822158813E0,8.796539307E-1,-4.053649902E-1,3.942969669E0
1.015929705E0,-3.881423950E0,8.527832031E-1,-4.230804443E-1,3.996459450E0
1.018310077E0,-3.939453125E0,8.228454590E-1,-4.377441406E-1,4.048207691E0
1.020720965E0,-3.998703003E0,7.953491211E-1,-4.517974854E-1,4.101990602E0
1.023101336E0,-4.056137085E0,7.684783936E-1,-4.670715332E-1,4.154631501E0
1.025481707E0,-4.113555908E0,7.403717041E-1,-4.811096191E-1,4.207250757E0
1.027892596E0,-4.170364380E0,7.128906250E-1,-4.963836670E-1,4.259876624E0
1.030272967E0,-4.225341797E0,6.878356934E-1,-5.079956055E-1,4.310996495E0
1.032653338E0,-4.280929565E0,6.646270752E-1,-5.226593018E-1,4.363629205E0
1.035064227E0,-4.333465576E0,6.432495117E-1,-5.348663330E-1,4.413476615E0
1.037444598E0,-4.387222290E0,6.237030029E-1,-5.489196777E-1,4.465202982E0
1.039824969E0,-4.440368652E0,6.011047363E-1,-5.611419678E-1,4.515869903E0
1.042235858E0,-4.491683960E0,5.827789307E-1,-5.721282959E-1,4.565324399E0
1.044616229E0,-4.542373657E0,5.681152344E-1,-5.831298828E-1,4.614753929E0
1.046996600E0,-4.591247559E0,5.534515381E-1,-5.916748047E-1,4.662182088E0
1.049407489E0,-4.639511108E0,5.400085449E-1,-5.996246338E-1,4.709163647E0
1.051787860E0,-4.688385010E0,5.314636230E-1,-6.075592041E-1,4.757366474E0
1.054168231E0,-4.734207153E0,5.241241455E-1,-6.161193848E-1,4.802814444E0
1.056579119E0,-4.780624390E0,5.186309814E-1,-6.185607910E-1,4.848295072E0
1.058959491E0,-4.829483032E0,5.155792236E-1,-6.038970947E-1,4.894325285E0
1.061339862E0,-4.880798340E0,5.106964111E-1,-5.745697021E-1,4.940964845E0
1.063720233E0,-4.933334351E0,5.076293945E-1,-5.275421143E-1,4.987361637E0
1.066131121E0,-4.994430542E0,5.003051758E-1,-4.658508301E-1,5.040997788E0
1.068511493E0,-5.054290771E0,4.990844727E-1,-3.931427002E-1,5.094065341E0
1.070891864E0,-5.111099243E0,4.996948242E-1,-3.198547363E-1,5.145419074E0
1.073302752E0,-5.167312622E0,5.027465820E-1,-2.483673096E-1,5.197649486E0
1.075683123E0,-5.219848633E0,5.143585205E-1,-1.824035645E-1,5.248300248E0
1.078063494E0,-5.261993408E0,5.381774902E-1,-1.323089600E-1,5.291097741E0
1.080474383E0,-5.293136597E0,5.760498047E-1,-1.035919189E-1,5.325397609E0
1.082854754E0,-5.316345215E0,6.206512451E-1,-9.931945801E-2,5.353372653E0
1.085235125E0,-5.334671021E0,6.566925049E-1,-1.231384277E-1,5.376348483E0
1.087646014E0,-5.353622437E0,6.872406006E-1,-1.689605713E-1,5.400196340E0
1.090026385E0,-5.367065430E0,7.092285156E-1,-2.337188721E-1,5.418765627E0
1.092406756E0,-5.380493164E0,7.312164307E-1,-3.082427979E-1,5.438694492E0
1.094817645E0,-5.389663696E0,7.581024170E-1,-3.864288330E-1,5.456420189E0
1.097198016E0,-5.397598267E0,7.874145508E-1,-4.646301270E-1,5.474483526E0
1.099578387E0,-5.398818970E0,8.204040527E-1,-5.397644043E-1,5.487408741E0
1.101989276E0,-5.401260376E0,8.558349609E-1,-6.130676270E-1,5.502900966E0
1.104369647E0,-5.402496338E0,8.924865723E-1,-6.845397949E-1,5.518341571E0
1.106750018E0,-5.404327393E0,9.334106445E-1,-7.517395020E-1,5.535623025E0
1.109160907E0,-5.401260376E0,9.749450684E-1,-8.164825439E-1,5.548943618E0
1.111541278E0,-5.401260376E0,1.015884399E0,-8.775634766E-1,5.565586440E0
1.113921649E0,-5.400650024E0,1.060470581E0,-9.356079102E-1,5.582739534E0
1.116332537E0,-5.397598267E0,1.106903076E0,-9.893646240E-1,5.598048216E0
1.118712909E0,-5.395156860E0,1.158828735E0,-1.041290283E0,5.615593205E0
1.121093280E0,-5.390274048E0,1.218078613E0,-1.087707520E0,5.632217811E0
1.123504168E0,-5.386001587E0,1.284057617E0,-1.128021240E0,5.650685709E0
1.125884539E0,-5.379882812E0,1.356750488E0,-1.159790039E0,5.668246986E0
1.128264911E0,-5.372558594E0,1.441650391E0,-1.175064087E0,5.685377498E0
1.130675799E0,-5.363998413E0,1.532073975E0,-1.170181274E0,5.699917004E0
1.133056170E0,-5.357284546E0,1.630416870E0,-1.138412476E0,5.714432591E0
1.135436541E0,-5.352401733E0,1.733657837E0,-1.076721191E0,5.728272195E0
1.137847430E0,-5.348739624E0,1.843612671E0,-9.795837402E-1,5.741733845E0
1.140227801E0,-5.345672607E0,1.959671021E0,-8.513031006E-1,5.756843154E0
1.142608172E0,-5.340179443E0,2.086120605E0,-7.028656006E-1,5.776109047E0
1.145019061E0,-5.324905396E0,2.218688965E0,-5.648040771E-1,5.796223067E0
1.147399432E0,-5.301086426E0,2.343917847E0,-4.615631104E-1,5.814508463E0
1.149779803E0,-5.270538330E0,2.452651978E0,-4.065856934E-1,5.827468399E0
1.152160174E0,-5.234497070E0,2.541839600E0,-3.974304199E-1,5.832568822E0
1.154571063E0,-5.199066162E0,2.613922119E0,-4.188079834E-1,5.834233277E0
1.156951434E0,-5.159973145E0,2.672561646E0,-4.646301270E-1,5.829561712E0
1.159331805E0,-5.120269775E0,2.720199585E0,-5.238800049E-1,5.821606189E0
1.161742694E0,-5.079330444E0,2.759307861E0,-5.923004150E-1,5.810696810E0
1.164123065E0,-5.035964966E0,2.789840698E0,-6.649932861E-1,5.795374908E0
1.166503436E0,-4.990768433E0,2.812454224E0,-7.413482666E-1,5.776440561E0
1.168914325E0,-4.944946289E0,2.828338623E0,-8.183135986E-1,5.755139470E0
1.171294696E0,-4.897903442E0,2.832000732E0,-8.910064697E-1,5.727440860E0
1.173675067E0,-4.849655151E0,2.825881958E0,-9.575958252E-1,5.694010335E0
1.176085955E0,-4.805053711E0,2.808792114E0,-1.021118164E0,5.658669155E0
1.178466327E0,-4.759246826E0,2.780075073E0,-1.075500488E0,5.615687764E0
1.180846698E0,-4.712814331E0,2.742813110E0,-1.116424561E0,5.565972195E0
1.183257586E0,-4.668228149E0,2.705551147E0,-1.142074585E0,5.515133310E0
1.185637957E0,-4.623016357E0,2.667678833E0,-1.152465820E0,5.460491559E0
1.188018328E0,-4.577804565E0,2.624908447E0,-1.145736694E0,5.399921441E0
1.190429217E0,-4.536880493E0,2.574203491E0,-1.126190186E0,5.336488785E0
1.192809588E0,-4.499008179E0,2.511901855E0,-1.098709106E0,5.268575445E0
1.195189959E0,-4.459915161E0,2.439208984E0,-1.073059082E0,5.195386367E0
1.197600848E0,-4.419601440E0,2.351242065E0,-1.055953979E0,5.116273541E0
1.199981219E0,-4.380493164E0,2.251663208E0,-1.041885376E0,5.034305583E0
1.202361590E0,-4.338958740E0,2.142318726E0,-1.030899048E0,4.947610061E0
1.204772479E0,-4.298034668E0,2.028701782E0,-1.015014648E0,4.859937002E0
1.207152850E0,-4.257720947E0,1.913253784E0,-9.905853271E-1,4.771790754E0
1.209533221E0,-4.218017578E0,1.796569824E0,-9.557647705E-1,4.683249056E0
1.211944110E0,-4.177688599E0,1.681121826E0,-9.160614014E-1,4.595478333E0
1.214324481E0,-4.135543823E0,1.563217163E0,-8.806304932E-1,4.507979667E0
1.216704852E0,-4.092163086E0,1.445938110E0,-8.525238037E-1,4.423045622E0
1.219115741E0,-4.044525146E0,1.332916260E0,-8.311462402E-1,4.338853937E0
1.221496112E0,-3.995040894E0,1.221755981E0,-8.201446533E-1,4.257426062E0
1.223876483E0,-3.943115234E0,1.116058350E0,-8.164825439E-1,4.178562879E0
1.226287371E0,-3.891189575E0,1.015258789E0,-8.158721924E-1,4.103383257E0
1.228667743E0,-3.837448120E0,9.212036133E-1,-8.170928955E-1,4.030169348E0
1.231048114E0,-3.783065796E0,8.320159912E-1,-8.207550049E-1,3.959479284E0
1.233459002E0,-3.728088379E0,7.477111816E-1,-8.231964111E-1,3.890419939E0
1.235839373E0,-3.668838501E0,6.591339111E-1,-8.268737793E-1,3.818187228E0
1.238219744E0,-3.610809326E0,5.717773438E-1,-8.262634277E-1,3.748010749E0
1.240630633E0,-3.550338745E0,4.825897217E-1,-8.213653564E-1,3.675926971E0
1.243011004E0,-3.491683960E0,3.927917480E-1,-8.073272705E-1,3.605262758E0
1.245391375E0,-3.431213379E0,3.084869385E-1,-7.804412842E-1,3.532347384E0
1.247771746E0,-3.368286133E0,2.351837158E-1,-7.437896729E-1,3.457439216E0
1.250182635E0,-3.301712036E0,1.710510254E-1,-7.034759521E-1,3.380153730E0
1.252563006E0,-3.232070923E0,1.197357178E-1,-6.582641602E-1,3.300595522E0
1.254943377E0,-3.158157349E0,7.452392578E-2,-6.210021973E-1,3.219496138E0
1.257354266E0,-3.082397461E0,3.359985352E-2,-5.959625244E-1,3.139661508E0
1.259734637E0,-3.007263184E0,-8.544921875E-3,-5.812988281E-1,3.062941919E0
1.262115008E0,-2.931518555E0,-5.557250977E-2,-5.788574219E-1,2.988639365E0
1.264525897E0,-2.858825684E0,-1.068878174E-1,-5.849609375E-1,2.920015170E0
1.266906268E0,-2.787963867E0,-1.606445312E-1,-5.916748047E-1,2.854580226E0
1.269286639E0,-2.716491699E0,-2.137908936E-1,-5.984039307E-1,2.789824540E0
1.271697528E0,-2.652343750E0,-2.675476074E-1,-6.002349854E-1,2.732542978E0
1.274077899E0,-2.586380005E0,-3.164215088E-1,-5.916748047E-1,2.671996103E0
1.276458270E0,-2.523452759E0,-3.597869873E-1,-5.733489990E-1,2.612659484E0
1.278869159E0,-2.457489014E0,-3.970489502E-1,-5.483093262E-1,2.549027901E0
1.281249530E0,-2.393951416E0,-4.282073975E-1,-5.147094727E-1,2.485817934E0
1.283629901E0,-2.326751709E0,-4.532470703E-1,-4.798889160E-1,2.418573917E0
1.286040789E0,-2.257110596E0,-4.673004150E-1,-4.456787109E-1,2.347668510E0
1.288451678E0,-2.181976318E0,-4.685363770E-1,-4.114685059E-1,2.269328826E0
1.290832049E0,-2.103790283E0,-4.556884766E-1,-3.784942627E-1,2.185599106E0
1.293242938E0,-2.018264771E0,-4.294281006E-1,-3.479461670E-1,2.092574422E0
1.295623309E0,-1.929077148E0,-3.903350830E-1,-3.241271973E-1,1.994682572E0
1.298003680E0,-1.835006714E0,-3.390197754E-1,-3.015289307E-1,1.890265522E0
1.300414569E0,-1.739715576E0,-2.816009521E-1,-2.825775146E-1,1.784869585E0
1.302794940E0,-1.643798828E0,-2.180633545E-1,-2.624206543E-1,1.678836149E0
1.305175311E0,-1.549728394E0,-1.502532959E-1,-2.392120361E-1,1.575263960E0
1.307586200E0,-1.457489014E0,-8.306884766E-2,-2.068328857E-1,1.474433620E0
1.309966571E0,-1.365859985E0,-1.037597656E-2,-1.689605713E-1,1.376309862E0
1.312346942E0,-1.273010254E0,6.536865234E-2,-1.255798340E-1,1.280858486E0
1.314757830E0,-1.178924561E0,1.405029297E-1,-9.138488770E-2,1.190779321E0
1.317138202E0,-1.082412720E0,2.186889648E-1,-6.327819824E-2,1.106095064E0
1.319518573E0,-9.840698242E-1,2.938232422E-1,-4.861450195E-2,1.028148280E0
1.321929461E0,-8.857116699E-1,3.671417236E-1,-4.434204102E-2,9.598147863E-1
1.324309832E0,-7.843170166E-1,4.380035400E-1,-4.617309570E-2,8.995177810E-1
1.326690203E0,-6.890106201E-1,5.045776367E-1,-5.778503418E-2,8.559633966E-1
1.329101092E0,-5.943298340E-1,5.620117188E-1,-7.427978516E-2,8.213419568E-1
1.331481463E0,-5.027008057E-1,6.090393066E-1,-9.626770020E-2,7.955529191E-1
1.333861834E0,-4.122924805E-1,6.481323242E-1,-1.206970215E-1,7.775785299E-1
1.336242205E0,-3.243255615E-1,6.750183105E-1,-1.512451172E-1,7.640103893E-1
1.338653094E0,-2.375793457E-1,6.921234131E-1,-1.811828613E-1,7.538607257E-1
1.341033465E0,-1.520538330E-1,6.982269287E-1,-2.104949951E-1,7.449492299E-1
1.343413836E0,-6.898498535E-2,6.963958740E-1,-2.379913330E-1,7.391657569E-1
1.345824725E0,1.469421387E-2,6.884613037E-1,-2.587585449E-1,7.356295747E-1
1.348205096E0,9.716796875E-2,6.768493652E-1,-2.715911865E-1,7.357502633E-1
1.350585467E0,1.796417236E-1,6.615753174E-1,-2.715911865E-1,7.373702069E-1
1.352996356E0,2.596588135E-1,6.432495117E-1,-2.630310059E-1,7.418746146E-1
1.355376727E0,3.415222168E-1,6.285858154E-1,-2.392120361E-1,7.543075965E-1
1.357757098E0,4.227600098E-1,6.169891357E-1,-2.001190186E-1,7.742410743E-1
1.360167987E0,5.064544678E-1,6.114807129E-1,-1.463623047E-1,8.073578602E-1
1.362548358E0,5.907592773E-1,6.121063232E-1,-8.038330078E-2,8.544777058E-1
1.364928729E0,6.762695312E-1,6.194305420E-1,-4.638671875E-3,9.170911582E-1
1.367339618E0,7.654571533E-1,6.243133545E-1,6.927490234E-2,9.901973693E-1
1.369719989E0,8.546447754E-1,6.212615967E-1,1.364746094E-1,1.065368003E0
1.372100360E0,9.413909912E-1,6.102600098E-1,1.957244873E-1,1.138833769E0
1.374511248E0,1.025680542E0,5.876617432E-1,2.421417236E-1,1.206648048E0
1.376891619E0,1.109375000E0,5.565032959E-1,2.818450928E-1,1.272731498E0
1.379271991E0,1.190628052E0,5.174102783E-1,3.179016113E-1,1.336551528E0
1.381682879E0,1.269424438E0,4.715881348E-1,3.429412842E-1,1.396940406E0
1.384063250E0,1.348846436E0,4.227142334E-1,3.637084961E-1,1.459574561E0
1.386443621E0,1.426422119E0,3.677520752E-1,3.740844727E-1,1.519822636E0
1.388854510E0,1.506439209E0,3.109283447E-1,3.740844727E-1,1.583027075E0
1.391234881E0,1.584640503E0,2.516784668E-1,3.679809570E-1,1.646158425E0
1.393615252E0,1.663436890E0,1.912078857E-1,3.563842773E-1,1.711897338E0
1.396026141E0,1.743469238E0,1.295013428E-1,3.423309326E-1,1.781473000E0
1.398406512E0,1.823486328E0,6.414794922E-2,3.270568848E-1,1.853694569E0
1.400786883E0,1.902297974E0,-7.324218750E-3,3.142242432E-1,1.928089235E0
1.403197772E0,1.976821899E0,-8.245849609E-2,3.062896729E-1,2.002108286E0
1.405578143E0,2.051345825E0,-1.661376953E-1,2.995758057E-1,2.079751690E0
1.407958514E0,2.122192383E0,-2.577819824E-1,2.971343994E-1,2.158342167E0
1.410369403E0,2.191238403E0,-3.579559326E-1,2.971343994E-1,2.240077463E0
1.412749774E0,2.255371094E0,-4.654693604E-1,3.020172119E-1,2.322622417E0
1.415130145E0,2.318908691E0,-5.796966553E-1,3.130035400E-1,2.410675621E0
1.417510516E0,2.376327515E0,-6.988220215E-1,3.307189941E-1,2.498931717E0
1.419921405E0,2.437408447E0,-8.246612549E-1,3.557739258E-1,2.597614523E0
1.422301776E0,2.494827271E0,-9.517211914E-1,3.869171143E-1,2.698081020E0
1.424682147E0,2.551040649E0,-1.077560425E0,4.235839844E-1,2.801493933E0
1.427093036E0,2.609069824E0,-1.201568604E0,4.638977051E-1,2.909675847E0
1.429473407E0,2.667098999E0,-1.320678711E0,5.072631836E-1,3.019093451E0
1.431853778E0,2.731842041E0,-1.430038452E0,5.512542725E-1,3.132387617E0
1.434264666E0,2.795379639E0,-1.532653809E0,5.946197510E-1,3.242953541E0
1.436645037E0,2.862579346E0,-1.624893188E0,6.355438232E-1,3.352395313E0
1.439025409E0,2.930389404E0,-1.712860107E0,6.734161377E-1,3.460427879E0
1.441436297E0,2.996353149E0,-1.792282104E0,7.051849365E-1,3.561978823E0
1.443816668E0,3.062942505E0,-1.866195679E0,7.308349609E-1,3.660385614E0
1.446197039E0,3.127090454E0,-1.935226440E0,7.516021729E-1,3.753491962E0
1.448607928E0,3.193679810E0,-2.000595093E0,7.656707764E-1,3.845545890E0
1.450988299E0,3.259033203E0,-2.064117432E0,7.742156982E-1,3.934626811E0
