"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)",omegaa
7.813629150E0,-2.055480957E0,1.995849609E-2,-1.377410889E-1,2.060187592E0
7.816009522E0,-2.051208496E0,1.995849609E-2,-1.377410889E-1,2.055924912E0
7.818420410E0,-2.045104980E0,1.995849609E-2,-1.377410889E-1,2.049835440E0
7.820800781E0,-2.036544800E0,1.873779297E-2,-1.383666992E-1,2.041325836E0
7.823181152E0,-2.029830933E0,1.934814453E-2,-1.365203857E-1,2.034508732E0
7.825592041E0,-2.020675659E0,1.812744141E-2,-1.371459961E-1,2.025405576E0
7.827972412E0,-2.012725830E0,1.751708984E-2,-1.377410889E-1,2.017509535E0
7.830352783E0,-2.003570557E0,1.873779297E-2,-1.365203857E-1,2.008303736E0
7.832763672E0,-1.993179321E0,1.873779297E-2,-1.346893311E-1,1.997812836E0
7.835144043E0,-1.982177734E0,1.812744141E-2,-1.334686279E-1,1.986748864E0
7.837524414E0,-1.970581055E0,1.690673828E-2,-1.328582764E-1,1.975127047E0
7.839935303E0,-1.958358765E0,1.751708984E-2,-1.328582764E-1,1.962938415E0
7.842315674E0,-1.944915771E0,1.690673828E-2,-1.304168701E-1,1.949356754E0
7.844696045E0,-1.932083130E0,1.507568359E-2,-1.291961670E-1,1.936456596E0
7.847106934E0,-1.917434692E0,1.629638672E-2,-1.279754639E-1,1.921769781E0
7.849487305E0,-1.902770996E0,1.690673828E-2,-1.279754639E-1,1.907144730E0
7.851867676E0,-1.885055542E0,1.690673828E-2,-1.261444092E-1,1.889347148E0
7.854248047E0,-1.870391846E0,1.629638672E-2,-1.255187988E-1,1.874669624E0
7.856658936E0,-1.854507446E0,1.751708984E-2,-1.237030029E-1,1.858711153E0
7.859039307E0,-1.836181641E0,1.568603516E-2,-1.230773926E-1,1.840368744E0
7.861419678E0,-1.818466187E0,1.629638672E-2,-1.218566895E-1,1.822617320E0
7.863830566E0,-1.798309326E0,1.568603516E-2,-1.218566895E-1,1.802501467E0
7.866210938E0,-1.779373169E0,1.507568359E-2,-1.206359863E-1,1.783521570E0
7.868591309E0,-1.760437012E0,1.629638672E-2,-1.194152832E-1,1.764557750E0
7.871002197E0,-1.737838745E0,1.568603516E-2,-1.163635254E-1,1.741800800E0
7.873382568E0,-1.716461182E0,1.507568359E-2,-1.163635254E-1,1.720467011E0
7.875762940E0,-1.695693970E0,1.446533203E-2,-1.139221191E-1,1.699578046E0
7.878173828E0,-1.672470093E0,1.446533203E-2,-1.133117676E-1,1.676366611E0
7.880554199E0,-1.651092529E0,1.507568359E-2,-1.127014160E-1,1.655003150E0
7.882934570E0,-1.626647949E0,1.446533203E-2,-1.114807129E-1,1.630527751E0
7.885345459E0,-1.602828979E0,1.446533203E-2,-1.090393066E-1,1.606598753E0
7.887725830E0,-1.579010010E0,1.507568359E-2,-1.059722900E-1,1.582633885E0
7.890106201E0,-1.552139282E0,1.446533203E-2,-1.047515869E-1,1.555737283E0
7.892517090E0,-1.526473999E0,1.568603516E-2,-1.023101807E-1,1.529979181E0
7.894897461E0,-1.502044678E0,1.507568359E-2,-1.017150879E-1,1.505560178E0
7.897277832E0,-1.474548340E0,1.446533203E-2,-9.864807129E-2,1.477915253E0
7.899658203E0,-1.448287964E0,1.629638672E-2,-9.681701660E-2,1.451611909E0
7.902069092E0,-1.420181274E0,1.690673828E-2,-9.498596191E-2,1.423454609E0
7.904449463E0,-1.392074585E0,1.507568359E-2,-9.376525879E-2,1.395310306E0
7.906829834E0,-1.362152100E0,1.568603516E-2,-9.132385254E-2,1.365300128E0
7.909240723E0,-1.332824707E0,1.385498047E-2,-8.888244629E-2,1.335856934E0
7.911651611E0,-1.304107666E0,1.446533203E-2,-8.705139160E-2,1.307089896E0
7.914031983E0,-1.274795532E0,1.324462891E-2,-8.398437500E-2,1.277627663E0
7.916442871E0,-1.244857788E0,1.324462891E-2,-8.276367188E-2,1.247676303E0
7.918823242E0,-1.214309692E0,1.446533203E-2,-8.154296875E-2,1.217130449E0
7.921203613E0,-1.183166504E0,1.263427734E-2,-8.032226562E-2,1.185957110E0
7.923614502E0,-1.150787354E0,1.202392578E-2,-7.849121094E-2,1.153523722E0
7.925994873E0,-1.118408203E0,1.141357422E-2,-7.666015625E-2,1.121090522E0
7.928375244E0,-1.087860107E0,1.141357422E-2,-7.421875000E-2,1.090448672E0
7.930786133E0,-1.054275513E0,9.567260742E-3,-7.055664062E-2,1.056677164E0
7.933166504E0,-1.021896362E0,9.567260742E-3,-6.811523438E-2,1.024208667E0
7.935546875E0,-9.882965088E-1,8.972167969E-3,-6.565856934E-2,9.905157933E-1
7.937927246E0,-9.534759521E-1,1.019287109E-2,-6.321716309E-2,9.556237207E-1
7.940338135E0,-9.204864502E-1,9.567260742E-3,-6.138610840E-2,9.225806695E-1
7.942718506E0,-8.868865967E-1,1.078796387E-2,-5.894470215E-2,8.889087093E-1
7.945098877E0,-8.508453369E-1,8.972167969E-3,-5.589294434E-2,8.527263971E-1
7.947509766E0,-8.160247803E-1,7.751464844E-3,-5.345153809E-2,8.178102434E-1
7.949890137E0,-7.799835205E-1,8.972167969E-3,-5.162048340E-2,7.817413040E-1
7.952270508E0,-7.445526123E-1,7.751464844E-3,-4.916381836E-2,7.462142847E-1
7.954681397E0,-7.103424072E-1,6.530761719E-3,-4.672241211E-2,7.119072764E-1
7.957061768E0,-6.749267578E-1,7.125854492E-3,-4.367065430E-2,6.763756591E-1
7.959442139E0,-6.382751465E-1,6.530761719E-3,-4.122924805E-2,6.396386983E-1
7.961853027E0,-6.016235352E-1,4.089355469E-3,-3.817749023E-2,6.028475111E-1
7.964233399E0,-5.643463135E-1,5.310058594E-3,-3.512573242E-2,5.654633280E-1
7.966613770E0,-5.289154053E-1,5.310058594E-3,-3.390502930E-2,5.300275971E-1
7.969024658E0,-4.928741455E-1,4.684448242E-3,-3.146362305E-2,4.938996122E-1
7.971405029E0,-4.568481445E-1,4.089355469E-3,-2.778625488E-2,4.577106356E-1
7.973785400E0,-4.189605713E-1,2.258300781E-3,-2.656555176E-2,4.198080380E-1
7.976165772E0,-3.804779053E-1,4.684448242E-3,-2.351379395E-2,3.812325786E-1
7.978576660E0,-3.426055908E-1,4.089355469E-3,-2.046203613E-2,3.432404531E-1
7.980957031E0,-3.065643311E-1,3.463745117E-3,-1.924133301E-2,3.071871018E-1
7.983337402E0,-2.668609619E-1,3.463745117E-3,-1.679992676E-2,2.674116827E-1
7.985748291E0,-2.308197021E-1,2.868652344E-3,-1.373291016E-2,2.312456635E-1
7.988128662E0,-1.923370361E-1,2.868652344E-3,-1.129150391E-2,1.926895500E-1
7.990509033E0,-1.556701660E-1,3.463745117E-3,-7.644653320E-3,1.558962438E-1
7.992919922E0,-1.184234619E-1,3.463745117E-3,-5.203247070E-3,1.185883116E-1
7.995300293E0,-8.114624023E-2,3.463745117E-3,-3.982543945E-3,8.131771327E-2
7.997680664E0,-4.205322266E-2,4.089355469E-3,-3.204345703E-4,4.225279922E-2
8.000091553E0,-4.791259766E-3,3.463745117E-3,3.967285156E-3,7.119905329E-3
8.002471924E0,3.428649902E-2,3.463745117E-3,7.019042969E-3,3.516857276E-2
8.004852295E0,7.276916504E-2,4.089355469E-3,8.239746094E-3,7.334826259E-2
8.007263184E0,1.106414795E-1,5.310058594E-3,1.129150391E-2,1.113428568E-1
8.009643555E0,1.479187012E-1,6.530761719E-3,1.312255859E-2,1.486431786E-1
8.012023926E0,1.857910156E-1,4.089355469E-3,1.496887207E-2,1.864379024E-1
8.014434815E0,2.224426270E-1,5.310058594E-3,1.678466797E-2,2.231381726E-1
8.016815186E0,2.609252930E-1,6.530761719E-3,2.168273926E-2,2.619060911E-1
8.019195557E0,2.981872559E-1,6.530761719E-3,2.412414551E-2,2.992327937E-1
8.021575928E0,3.360595703E-1,8.346557617E-3,2.595520020E-2,3.371637173E-1
8.023986816E0,3.733215332E-1,8.346557617E-3,2.717590332E-2,3.744024064E-1
8.026367188E0,4.099731445E-1,7.751464844E-3,2.961730957E-2,4.111146427E-1
8.028747559E0,4.454040527E-1,7.751464844E-3,3.266906738E-2,4.466677998E-1
8.031158447E0,4.832763672E-1,7.751464844E-3,3.451538086E-2,4.845693385E-1
8.033538818E0,5.193176270E-1,8.346557617E-3,3.756713867E-2,5.207415411E-1
8.035919190E0,5.565948486E-1,8.346557617E-3,4.061889648E-2,5.581374251E-1
8.038330078E0,5.932464600E-1,8.972167969E-3,4.428100586E-2,5.949644271E-1
8.040710449E0,6.286773682E-1,1.019287109E-2,4.611206055E-2,6.304486101E-1
8.043090820E0,6.659240723E-1,1.078796387E-2,4.916381836E-2,6.678235779E-1
8.045501709E0,7.007446289E-1,1.141357422E-2,5.223083496E-2,7.027811642E-1
8.047882080E0,7.380218506E-1,1.141357422E-2,5.406188965E-2,7.400872986E-1
8.050262451E0,7.722320557E-1,1.324462891E-2,5.528259277E-2,7.743215954E-1
8.052673340E0,8.064270020E-1,1.324462891E-2,5.833435059E-2,8.086425824E-1
8.055053711E0,8.418579102E-1,1.324462891E-2,6.016540527E-2,8.441090197E-1
8.057434082E0,8.760681152E-1,1.385498047E-2,6.199645996E-2,8.783682964E-1
8.059844971E0,9.090576172E-1,1.385498047E-2,6.443786621E-2,9.114438822E-1
8.062225342E0,9.426574707E-1,1.385498047E-2,6.748962402E-2,9.451718981E-1
8.064605713E0,9.774780273E-1,1.446533203E-2,7.055664062E-2,9.801279403E-1
8.066986084E0,1.009246826E0,1.446533203E-2,7.055664062E-2,1.011813541E0
8.069396973E0,1.042831421E0,1.446533203E-2,7.360839844E-2,1.045526095E0
8.071777344E0,1.075225830E0,1.385498047E-2,7.727050781E-2,1.078087787E0
8.074157715E0,1.105758667E0,1.507568359E-2,7.971191406E-2,1.108730578E0
8.076568604E0,1.138748169E0,1.568603516E-2,8.154296875E-2,1.141771737E0
8.078948975E0,1.171127319E0,1.568603516E-2,8.398437500E-2,1.174239594E0
8.081329346E0,1.199829102E0,1.507568359E-2,8.459472656E-2,1.202902081E0
8.083740234E0,1.230987549E0,1.507568359E-2,8.703613281E-2,1.234152709E0
8.086120606E0,1.260314941E0,1.568603516E-2,8.825683594E-2,1.263498743E0
8.088500977E0,1.291458130E0,1.629638672E-2,9.010314941E-2,1.294700062E0
8.090911865E0,1.320175171E0,1.690673828E-2,9.193420410E-2,1.323480343E0
8.093292236E0,1.348266602E0,1.629638672E-2,9.315490723E-2,1.351579164E0
8.095672608E0,1.376373291E0,1.690673828E-2,9.559631348E-2,1.379792712E0
8.098083496E0,1.403869629E0,1.690673828E-2,9.742736816E-2,1.407347812E0
8.100463867E0,1.431961060E0,1.568603516E-2,1.010894775E-1,1.435610536E0
8.102844238E0,1.458236694E0,1.751708984E-2,1.016998291E-1,1.461883703E0
8.105255127E0,1.485107422E0,1.873779297E-2,1.035461426E-1,1.488830737E0
8.107635498E0,1.510772705E0,1.629638672E-2,1.047668457E-1,1.514488637E0
8.110015869E0,1.534591675E0,1.690673828E-2,1.084289551E-1,1.538510411E0
8.112396240E0,1.559631348E0,1.629638672E-2,1.096496582E-1,1.563565976E0
8.114807129E0,1.584686279E0,1.629638672E-2,1.114807129E-1,1.588686289E0
8.117187500E0,1.608505249E0,1.568603516E-2,1.127014160E-1,1.612524976E0
8.119567871E0,1.631103516E0,1.690673828E-2,1.133117676E-1,1.635122036E0
8.121978760E0,1.654327393E0,1.446533203E-2,1.133117676E-1,1.658266542E0
8.124359131E0,1.676315308E0,1.568603516E-2,1.169738770E-1,1.680464802E0
8.126739502E0,1.697692871E0,1.568603516E-2,1.163635254E-1,1.701748397E0
8.129150391E0,1.718460083E0,1.507568359E-2,1.175842285E-1,1.722544160E0
8.131530762E0,1.738616943E0,1.446533203E-2,1.188049316E-1,1.742731400E0
8.133911133E0,1.758163452E0,1.568603516E-2,1.200256348E-1,1.762325432E0
8.136322022E0,1.776489258E0,1.385498047E-2,1.212463379E-1,1.780675916E0
8.138702393E0,1.795440674E0,1.385498047E-2,1.230926514E-1,1.799708580E0
8.141082764E0,1.811920166E0,1.446533203E-2,1.243133545E-1,1.816237249E0
8.143493652E0,1.831466675E0,1.446533203E-2,1.261291504E-1,1.835861648E0
8.145874024E0,1.846740723E0,1.507568359E-2,1.261291504E-1,1.851104302E0
8.148254395E0,1.862014771E0,1.568603516E-2,1.267547607E-1,1.866390052E0
8.150634766E0,1.877899170E0,1.629638672E-2,1.273498535E-1,1.882282883E0
8.153045654E0,1.892562866E0,1.629638672E-2,1.285858154E-1,1.896996069E0
8.155426025E0,1.906005859E0,1.629638672E-2,1.298065186E-1,1.910490419E0
8.157806397E0,1.920043945E0,1.507568359E-2,1.304168701E-1,1.924527108E0
8.160217285E0,1.932876587E0,1.690673828E-2,1.316375732E-1,1.937427725E0
8.162597656E0,1.944473267E0,1.751708984E-2,1.328582764E-1,1.949085543E0
8.164978027E0,1.956100464E0,1.751708984E-2,1.334686279E-1,1.960726842E0
8.167388916E0,1.966476440E0,1.690673828E-2,1.340789795E-1,1.971114558E0
8.169769287E0,1.976867676E0,1.934814453E-2,1.334686279E-1,1.981462599E0
8.172149658E0,1.986022949E0,1.812744141E-2,1.352996826E-1,1.990708859E0
8.174560547E0,1.994567871E0,1.873779297E-2,1.352996826E-1,1.999239381E0
8.176940918E0,2.001907349E0,1.629638672E-2,1.352996826E-1,2.006540458E0
8.179321289E0,2.009841919E0,1.812744141E-2,1.365356445E-1,2.014555813E0
8.181732178E0,2.015350342E0,1.812744141E-2,1.365356445E-1,2.020051382E0
8.184112549E0,2.022674561E0,1.690673828E-2,1.365356445E-1,2.027348070E0
8.186492920E0,2.027557373E0,1.812744141E-2,1.365356445E-1,2.032230176E0
8.188903809E0,2.031845093E0,1.812744141E-2,1.352996826E-1,2.036425567E0
8.191284180E0,2.034286499E0,1.751708984E-2,1.352996826E-1,2.038856153E0
8.193664551E0,2.038558960E0,1.629638672E-2,1.352996826E-1,2.043108957E0
8.196044922E0,2.041000366E0,1.751708984E-2,1.359100342E-1,2.045595483E0
8.198455811E0,2.042221069E0,1.751708984E-2,1.359100342E-1,2.046813446E0
8.200866699E0,2.042831421E0,1.873779297E-2,1.365356445E-1,2.047474860E0
8.203247070E0,2.044052124E0,1.751708984E-2,1.365356445E-1,2.048681995E0
8.205657959E0,2.042831421E0,1.751708984E-2,1.359100342E-1,2.047422428E0
8.208038330E0,2.041000366E0,1.812744141E-2,1.359100342E-1,2.045600801E0
8.210418701E0,2.040390015E0,1.751708984E-2,1.359100342E-1,2.044986503E0
8.212829590E0,2.036117554E0,1.690673828E-2,1.359100342E-1,2.040718518E0
8.215209961E0,2.031219482E0,1.751708984E-2,1.365356445E-1,2.035878537E0
8.217590332E0,2.028778076E0,1.751708984E-2,1.359100342E-1,2.033400813E0
8.220001221E0,2.023895264E0,1.751708984E-2,1.359100342E-1,2.028529128E0
8.222381592E0,2.018402100E0,1.873779297E-2,1.359100342E-1,2.023059485E0
8.224761963E0,2.011672974E0,1.751708984E-2,1.359100342E-1,2.016334927E0
8.227172852E0,2.005569458E0,1.690673828E-2,1.359100342E-1,2.010240340E0
8.229553223E0,1.998245239E0,1.629638672E-2,1.346893311E-1,2.002845682E0
8.231933594E0,1.989685059E0,1.568603516E-2,1.328582764E-1,1.994177526E0
8.234313965E0,1.981750488E0,1.568603516E-2,1.322479248E-1,1.986220170E0
8.236724854E0,1.972579956E0,1.568603516E-2,1.322479248E-1,1.977070370E0
8.239105225E0,1.962203979E0,1.507568359E-2,1.310272217E-1,1.966631604E0
8.241485596E0,1.951812744E0,1.202392578E-2,1.298065186E-1,1.956161367E0
8.243896484E0,1.938369751E0,1.324462891E-2,1.279754639E-1,1.942634920E0
8.246276856E0,1.927368164E0,1.263427734E-2,1.261291504E-1,1.931532093E0
8.248657227E0,1.916381836E0,1.263427734E-2,1.243133545E-1,1.920451191E0
8.251068115E0,1.901718140E0,1.141357422E-2,1.249084473E-1,1.905850013E0
8.253448486E0,1.887054443E0,1.078796387E-2,1.243133545E-1,1.891175471E0
8.255828858E0,1.871185303E0,1.019287109E-2,1.230926514E-1,1.875257351E0
8.258239746E0,1.857131958E0,9.567260742E-3,1.230926514E-1,1.861231432E0
8.260620117E0,1.840637207E0,8.346557617E-3,1.218719482E-1,1.844686359E0
8.263000488E0,1.822921753E0,8.972167969E-3,1.206512451E-1,1.826932112E0
8.265411377E0,1.805206299E0,8.346557617E-3,1.200256348E-1,1.809211320E0
8.267791748E0,1.788711548E0,7.125854492E-3,1.181945801E-1,1.792626491E0
8.270172119E0,1.769165039E0,6.530761719E-3,1.175842285E-1,1.773080268E0
8.272552490E0,1.749618530E0,5.905151367E-3,1.163635254E-1,1.753493753E0
8.274963379E0,1.729461670E0,4.684448242E-3,1.145324707E-1,1.733256270E0
8.277343750E0,1.708679199E0,2.868652344E-3,1.139221191E-1,1.712475134E0
8.279724121E0,1.687316895E0,1.037597656E-3,1.133117676E-1,1.691117659E0
8.282135010E0,1.665924072E0,4.119873047E-4,1.114807129E-1,1.669650003E0
8.284515381E0,1.643936157E0,1.632690430E-3,1.090240479E-1,1.647548178E0
8.286895752E0,1.621337891E0,4.119873047E-4,1.078033447E-1,1.624917932E0
8.289306641E0,1.599349976E0,-8.087158203E-4,1.053619385E-1,1.602816938E0
8.291687012E0,1.576736450E0,-1.403808594E-3,1.041412354E-1,1.580172523E0
8.294067383E0,1.552307129E0,-3.250122070E-3,1.029205322E-1,1.555718683E0
8.296478272E0,1.527877808E0,-3.250122070E-3,1.004791260E-1,1.531181639E0
8.298858643E0,1.502212524E0,-5.065917969E-3,9.803771973E-2,1.505416729E0
8.301239014E0,1.476562500E0,-7.522583008E-3,9.620666504E-2,1.479712515E0
8.303649902E0,1.450897217E0,-7.522583008E-3,9.498596191E-2,1.454022578E0
8.306030274E0,1.422805786E0,-8.132934570E-3,9.254455566E-2,1.425835525E0
8.308410645E0,1.395919800E0,-8.132934570E-3,9.132385254E-2,1.398927546E0
8.310821533E0,1.367813110E0,-9.963989258E-3,8.888244629E-2,1.370734137E0
8.313201904E0,1.340942383E0,-9.353637695E-3,8.825683594E-2,1.343876197E0
8.315582275E0,1.310394287E0,-9.963989258E-3,8.581542969E-2,1.313239033E0
8.317962647E0,1.281692505E0,-9.963989258E-3,8.459472656E-2,1.284519843E0
8.320373535E0,1.252975464E0,-9.963989258E-3,8.276367188E-2,1.255745444E0
8.322753906E0,1.222442627E0,-9.963989258E-3,8.032226562E-2,1.225119147E0
8.325134277E0,1.191894531E0,-1.118469238E-2,8.032226562E-2,1.194650299E0
8.327545166E0,1.161956787E0,-1.423645020E-2,7.788085938E-2,1.164650883E0
8.329925537E0,1.131408691E0,-1.362609863E-2,7.543945312E-2,1.134002826E0
8.332305908E0,1.099044800E0,-1.301574707E-2,7.299804688E-2,1.101543279E0
8.334716797E0,1.066665649E0,-1.423645020E-2,7.116699219E-2,1.069131902E0
8.337097168E0,1.036117554E0,-1.484680176E-2,6.871032715E-2,1.038499457E0
8.339477539E0,1.003128052E0,-1.484680176E-2,6.687927246E-2,1.005464645E0
8.341888428E0,9.701385498E-1,-1.606750488E-2,6.443786621E-2,9.724089722E-1
8.344268799E0,9.377746582E-1,-1.423645020E-2,6.260681152E-2,9.399699990E-1
8.346649170E0,9.053955078E-1,-1.484680176E-2,6.077575684E-2,9.075544864E-1
8.349060059E0,8.705749512E-1,-1.545715332E-2,5.894470215E-2,8.727050745E-1
8.351440430E0,8.369750977E-1,-1.423645020E-2,5.528259277E-2,8.389196360E-1
8.353820801E0,8.027648926E-1,-1.423645020E-2,5.406188965E-2,8.047091631E-1
8.356231690E0,7.685546875E-1,-1.667785645E-2,5.223083496E-2,7.705079615E-1
8.358612061E0,7.337341309E-1,-1.667785645E-2,4.916381836E-2,7.355684922E-1
8.360992432E0,6.989135742E-1,-1.606750488E-2,4.550170898E-2,7.005774436E-1
8.363372803E0,6.634826660E-1,-1.667785645E-2,4.367065430E-2,6.651274502E-1
8.365783691E0,6.280517578E-1,-1.545715332E-2,4.244995117E-2,6.296744654E-1
8.368164063E0,5.908050537E-1,-1.545715332E-2,4.122924805E-2,5.924435720E-1
8.370544434E0,5.541381836E-1,-1.484680176E-2,3.817749023E-2,5.556501370E-1
8.372955322E0,5.193176270E-1,-1.423645020E-2,3.695678711E-2,5.208255738E-1
8.375335693E0,4.832763672E-1,-1.484680176E-2,3.451538086E-2,4.847347585E-1
8.377716065E0,4.466247559E-1,-1.484680176E-2,3.266906738E-2,4.480640222E-1
8.380126953E0,4.111938477E-1,-1.484680176E-2,3.022766113E-2,4.125706235E-1
8.382507324E0,3.733215332E-1,-1.484680176E-2,2.778625488E-2,3.746484627E-1
8.384887695E0,3.366699219E-1,-1.423645020E-2,2.473449707E-2,3.378773567E-1
8.387298584E0,2.994079590E-1,-1.301574707E-2,2.412414551E-2,3.006601237E-1
8.389678955E0,2.621459961E-1,-1.301574707E-2,2.107238770E-2,2.633134605E-1
8.392059326E0,2.267150879E-1,-1.301574707E-2,1.741027832E-2,2.277548211E-1
8.394470215E0,1.888427734E-1,-1.301574707E-2,1.434326172E-2,1.898334320E-1
8.396850586E0,1.515808105E-1,-1.301574707E-2,1.252746582E-2,1.526534939E-1
8.399230957E0,1.143035889E-1,-1.179504395E-2,1.129150391E-2,1.154639838E-1
8.401641846E0,7.888793945E-2,-1.362609863E-2,8.239746094E-3,8.047900950E-2
8.404022217E0,4.101562500E-2,-1.118469238E-2,5.187988281E-3,4.282865933E-2
8.406402588E0,4.974365234E-3,-1.240539551E-2,3.967285156E-3,1.394193310E-2
8.408782959E0,-3.350830078E-2,-1.301574707E-2,9.155273438E-4,3.595906121E-2
8.411193848E0,-7.015991211E-2,-1.179504395E-2,-9.155273438E-4,7.115036556E-2
8.413574219E0,-1.074218750E-1,-1.179504395E-2,-2.761840820E-3,1.081027754E-1
8.415954590E0,-1.440734863E-1,-1.057434082E-2,-3.356933594E-3,1.445000178E-1
8.418365479E0,-1.819458008E-1,-1.179504395E-2,-4.577636719E-3,1.823851755E-1
8.420745850E0,-2.198181152E-1,-1.240539551E-2,-8.850097656E-3,2.203456872E-1
8.423126221E0,-2.564697266E-1,-9.353637695E-3,-1.129150391E-2,2.568885152E-1
8.425537109E0,-2.931213379E-1,-9.963989258E-3,-1.435852051E-2,2.936419025E-1
8.427917481E0,-3.291625977E-1,-9.353637695E-3,-1.557922363E-2,3.296637961E-1
8.430297852E0,-3.664245605E-1,-8.743286133E-3,-1.863098145E-2,3.670020669E-1
8.432708740E0,-4.030914307E-1,-9.353637695E-3,-1.985168457E-2,4.036883469E-1
8.435089111E0,-4.403381348E-1,-6.912231445E-3,-2.168273926E-2,4.409258362E-1
8.437469483E0,-4.757690430E-1,-8.132934570E-3,-2.473449707E-2,4.764809778E-1
8.439880371E0,-5.099792480E-1,-9.353637695E-3,-2.839660645E-2,5.108548632E-1
8.442260742E0,-5.460205078E-1,-8.743286133E-3,-3.024291992E-2,5.469273025E-1
8.444641113E0,-5.826721191E-1,-8.132934570E-3,-3.268432617E-2,5.836447620E-1
8.447021484E0,-6.187286377E-1,-8.132934570E-3,-3.512573242E-2,6.197782578E-1
8.449432373E0,-6.535339355E-1,-8.132934570E-3,-3.756713867E-2,6.546633024E-1
8.451812744E0,-6.877441406E-1,-8.743286133E-3,-3.878784180E-2,6.888925494E-1
8.454193115E0,-7.225646973E-1,-8.132934570E-3,-4.244995117E-2,7.238562597E-1
8.456604004E0,-7.579956055E-1,-8.743286133E-3,-4.306030273E-2,7.592680506E-1
8.458984375E0,-7.915954590E-1,-6.912231445E-3,-4.550170898E-2,7.929322513E-1
8.461364746E0,-8.251953125E-1,-6.912231445E-3,-4.733276367E-2,8.265805909E-1
8.463775635E0,-8.581848145E-1,-8.132934570E-3,-4.978942871E-2,8.596663932E-1
8.466156006E0,-8.948364258E-1,-6.301879883E-3,-5.162048340E-2,8.963462595E-1
8.468536377E0,-9.272003174E-1,-6.912231445E-3,-5.406188965E-2,9.288007835E-1
8.470947266E0,-9.589691162E-1,-6.912231445E-3,-5.589294434E-2,9.606214478E-1
8.473327637E0,-9.913482666E-1,-5.065917969E-3,-5.894470215E-2,9.931120416E-1
8.475708008E0,-1.023727417E0,-6.301879883E-3,-6.138610840E-2,1.025585585E0
8.478118897E0,-1.054870605E0,-5.691528320E-3,-6.260681152E-2,1.056742164E0
8.480499268E0,-1.086639404E0,-5.065917969E-3,-6.382751465E-2,1.088524143E0
8.482910156E0,-1.118408203E0,-5.065917969E-3,-6.565856934E-2,1.120345313E0
8.485321045E0,-1.148956299E0,-5.691528320E-3,-6.748962402E-2,1.150950833E0
8.487701416E0,-1.180099487E0,-4.470825195E-3,-6.994628906E-2,1.182179035E0
8.490081787E0,-1.208816528E0,-5.065917969E-3,-7.360839844E-2,1.211066166E0
8.492462158E0,-1.238143921E0,-5.065917969E-3,-7.421875000E-2,1.240376739E0
8.494873047E0,-1.266845703E0,-4.470825195E-3,-7.604980469E-2,1.269134192E0
8.497253418E0,-1.296783447E0,-3.250122070E-3,-7.788085938E-2,1.299124051E0
8.499633789E0,-1.324279785E0,-5.691528320E-3,-8.032226562E-2,1.326725672E0
8.502044678E0,-1.351150513E0,-3.250122070E-3,-8.276367188E-2,1.353686853E0
8.504425049E0,-1.378646851E0,-3.250122070E-3,-8.583068848E-2,1.381319879E0
8.506805420E0,-1.403686523E0,-3.845214844E-3,-8.766174316E-2,1.406426402E0
8.509216309E0,-1.432403564E0,-2.029418945E-3,-8.949279785E-2,1.435197913E0
8.511596680E0,-1.457443237E0,-2.029418945E-3,-9.132385254E-2,1.460303035E0
